iteration,time,bestobj
1358,11.7996,24939
1359,11.8063,24939
1360,11.8131,24939
1361,11.8198,24939
1362,11.827,24939
1363,11.8338,24939
1364,11.8406,24939
1365,11.8477,24939
1366,11.8545,24939
1367,11.8629,24939
1368,11.8698,24939
1369,11.8768,24939
1370,11.8839,24939
1371,11.8907,24939
1372,11.8974,24939
1373,11.9043,24939
1374,11.9113,24939
1375,11.9181,24939
1376,11.9249,24939
1377,11.9318,24939
1378,11.9387,24939
1379,11.9455,24939
1380,11.9524,24939
1381,11.9596,24939
1382,11.9661,24939
1383,11.9729,24939
1384,11.98,24939
1385,11.9869,24939
1386,11.9937,24939
1387,12.0006,24939
1388,12.0073,24939
1389,12.0142,24939
1390,12.021,24939
1391,12.0278,24939
1392,12.0345,24939
1393,12.0414,24939
1394,12.0484,24939
1395,12.0554,24939
1396,12.0622,24939
1397,12.069,24939
1398,12.0759,24939
1399,12.0828,24939
1400,12.0896,24939
1401,12.0964,24939
1402,12.1032,24939
1403,12.1101,24939
1404,12.117,24939
1405,12.1238,24939
1406,12.1305,24939
1407,12.1375,24939
1408,12.1444,24939
1409,12.1512,24939
1410,12.1582,24939
1411,12.1652,24939
1412,12.1723,24939
1413,12.179,24939
1414,12.1858,24939
1415,12.1928,24939
1416,12.1997,24939
1417,12.2064,24939
1418,12.2138,24939
1419,12.2206,24939
1420,12.2275,24939
1421,12.2344,24939
1422,12.2414,24939
1423,12.2481,24939
1424,12.255,24939
1425,12.2619,24939
1426,12.2688,24939
1427,12.2757,24939
1428,12.2826,24939
1429,12.2893,24939
1430,12.2962,24939
1431,12.3028,24939
1432,12.3098,24939
1433,12.3164,24939
1434,12.3231,24939
1435,12.33,24939
1436,12.338,24939
1437,12.345,24939
1438,12.352,24939
1439,12.359,24939
1440,12.3657,24939
1441,12.3725,24939
1442,12.3794,24939
1443,12.3864,24939
1444,12.3934,24939
1445,12.4001,24939
1446,12.4068,24939
1447,12.4136,24939
1448,12.4205,24939
1449,12.4273,24939
1450,12.434,24939
1451,12.441,24939
1452,12.4478,24939
1453,12.4547,24939
1454,12.4617,24939
1455,12.4684,24939
1456,12.4752,24939
1457,12.4821,24939
1458,12.4889,24939
1459,12.4958,24939
1460,12.5026,24939
1461,12.5094,24939
1462,12.5162,24939
1463,12.523,24939
1464,12.5316,24939
1465,12.5385,24939
1466,12.5455,24939
1467,12.5525,24939
1468,12.5595,24939
1469,12.5663,24939
1470,12.5732,24939
1471,12.5802,24939
1472,12.587,24939
1473,12.5939,24939
1474,12.6008,24939
1475,12.6077,24939
1476,12.6146,24939
1477,12.6216,24939
1478,12.6285,24939
1479,12.635,24939
1480,12.6418,24939
1481,12.6484,24939
1482,12.6552,24939
1483,12.6619,24939
1484,12.6687,24939
1485,12.6756,24939
1486,12.6824,24939
1487,12.6894,24939
1488,12.6962,24939
1489,12.7031,24939
1490,12.712,24939
1491,12.7191,24939
1492,12.7258,24939
1493,12.7339,24939
1494,12.7412,24939
1495,12.7481,24939
1496,12.7551,24939
1497,12.7618,24939
1498,12.7687,24939
1499,12.7755,24939
1500,12.7825,24939
1501,12.7892,24939
1502,12.7959,24939
1503,12.8029,24939
1504,12.8099,24939
1505,12.8168,24939
1506,12.8237,24939
1507,12.8308,24939
1508,12.8375,24939
1509,12.8445,24939
1510,12.8513,24939
1511,12.8582,24939
1512,12.8655,24939
1513,12.8733,24939
1514,12.8805,24939
1515,12.8873,24939
1516,12.8942,24939
1517,12.9011,24939
1518,12.9083,24939
1519,12.9169,24939
1520,12.927,24939
1521,12.943,24939
1522,12.9524,24939
1523,12.9611,24939
1524,12.9694,24939
1525,12.9767,24939
1526,12.9838,24939
1527,12.9906,24939
1528,12.9975,24939
1529,13.0043,24939
1530,13.0111,24939
1531,13.0179,24939
1532,13.0283,24939
1533,13.0355,24939
1534,13.0426,24939
1535,13.0499,24939
1536,13.0567,24939
1537,13.0639,24939
1538,13.0707,24939
1539,13.0778,24939
1540,13.085,24939
1541,13.0919,24939
1542,13.0987,24939
1543,13.1058,24939
1544,13.1127,24939
1545,13.1197,24939
1546,13.1265,24939
1547,13.1332,24939
1548,13.1402,24939
1549,13.1471,24939
1550,13.1562,24939
1551,13.163,24939
1552,13.1699,24939
1553,13.1795,24939
1554,13.1873,24939
1555,13.1945,24939
1556,13.2013,24939
1557,13.2094,24939
1558,13.2161,24939
1559,13.2233,24939
1560,13.2308,24939
1561,13.2377,24939
1562,13.2446,24939
1563,13.2515,24939
1564,13.2585,24939
1565,13.2653,24939
1566,13.2721,24939
1567,13.2791,24939
1568,13.2861,24939
1569,13.293,24939
1570,13.3,24939
1571,13.3068,24939
1572,13.3138,24939
1573,13.3269,24939
1574,13.3362,24939
1575,13.3447,24939
1576,13.3527,24939
1577,13.3612,24939
1578,13.3694,24939
1579,13.3785,24939
1580,13.3863,24939
1581,13.3933,24939
1582,13.4001,24939
1583,13.4069,24939
1584,13.4138,24939
1585,13.4207,24939
1586,13.4277,24939
1587,13.4346,24939
1588,13.4413,24939
1589,13.4483,24939
1590,13.4552,24939
1591,13.4621,24939
1592,13.47,24939
1593,13.4799,24939
1594,13.4898,24939
1595,13.497,24939
1596,13.504,24939
1597,13.5114,24939
1598,13.5185,24939
1599,13.526,24939
1600,13.5332,24939
1601,13.5403,24939
1602,13.5472,24939
1603,13.5543,24939
1604,13.5613,24939
1605,13.5681,24939
1606,13.575,24939
1607,13.5818,24939
1608,13.5887,24939
1609,13.5956,24939
1610,13.6026,24939
1611,13.6094,24939
1612,13.6164,24939
1613,13.6251,24939
1614,13.6336,24939
1615,13.6413,24939
1616,13.649,24939
1617,13.6562,24939
1618,13.6635,24939
1619,13.6707,24939
1620,13.678,24939
1621,13.6848,24939
1622,13.6917,24939
1623,13.6986,24939
1624,13.7055,24939
1625,13.7159,24939
1626,13.7234,24939
1627,13.7306,24939
1628,13.7376,24939
1629,13.7443,24939
1630,13.7514,24939
1631,13.7581,24939
1632,13.7648,24939
1633,13.7716,24939
1634,13.779,24939
1635,13.7859,24939
1636,13.7927,24939
1637,13.7994,24939
1638,13.8077,24939
1639,13.815,24939
1640,13.8219,24939
1641,13.8292,24939
1642,13.8361,24939
1643,13.8429,24939
1644,13.8495,24939
1645,13.8564,24939
1646,13.8635,24939
1647,13.8704,24939
1648,13.8775,24939
1649,13.8842,24939
1650,13.891,24939
1651,13.8978,24939
1652,13.9048,24939
1653,13.9117,24939
1654,13.9187,24939
1655,13.9255,24939
1656,13.9329,24939
1657,13.9396,24939
1658,13.9464,24939
1659,13.9533,24939
1660,13.9605,24939
1661,13.9672,24939
1662,13.9741,24939
1663,13.9811,24939
1664,13.9879,24939
1665,13.9946,24939
1666,14.0015,24939
1667,14.0084,24939
1668,14.0154,24939
1669,14.0222,24939
1670,14.0291,24939
1671,14.0374,24939
1672,14.0444,24939
1673,14.0512,24939
1674,14.0579,24939
1675,14.0647,24939
1676,14.0717,24939
1677,14.0786,24939
1678,14.0857,24939
1679,14.0927,24939
1680,14.0995,24939
1681,14.1065,24939
1682,14.1132,24939
1683,14.12,24939
1684,14.1271,24939
1685,14.1341,24939
1686,14.1408,24939
1687,14.1479,24939
1688,14.1546,24939
1689,14.1616,24939
1690,14.1685,24939
1691,14.1754,24939
1692,14.1824,24939
1693,14.1894,24939
1694,14.1962,24939
1695,14.203,24939
1696,14.2132,24939
1697,14.2201,24939
1698,14.227,24939
1699,14.2339,24939
1700,14.2408,24939
1701,14.2477,24939
1702,14.2545,24939
1703,14.2613,24939
1704,14.2682,24939
1705,14.275,24939
1706,14.2825,24939
1707,14.2898,24939
1708,14.2967,24939
1709,14.3038,24939
1710,14.3106,24939
1711,14.3174,24939
1712,14.3256,24939
1713,14.3326,24939
1714,14.3395,24939
1715,14.3462,24939
1716,14.3531,24939
1717,14.36,24939
1718,14.3669,24939
1719,14.3737,24939
1720,14.3805,24939
1721,14.3875,24939
1722,14.3943,24939
1723,14.4009,24939
1724,14.408,24939
1725,14.4148,24939
1726,14.4213,24939
1727,14.4282,24939
1728,14.4353,24939
1729,14.4422,24939
1730,14.4491,24939
1731,14.4561,24939
1732,14.4635,24939
1733,14.4703,24939
1734,14.4772,24939
1735,14.4841,24939
1736,14.4909,24939
1737,14.4978,24939
1738,14.5046,24939
1739,14.5117,24939
1740,14.5186,24939
1741,14.5255,24939
1742,14.5324,24939
1743,14.5393,24939
1744,14.5466,24939
1745,14.5535,24939
1746,14.5604,24939
1747,14.5673,24939
1748,14.5742,24939
1749,14.5811,24939
1750,14.588,24939
1751,14.5947,24939
1752,14.6017,24939
1753,14.6085,24939
1754,14.6153,24939
1755,14.6221,24939
1756,14.629,24939
1757,14.6358,24939
1758,14.6427,24939
1759,14.6496,24939
1760,14.6564,24939
1761,14.6632,24939
1762,14.67,24939
1763,14.6766,24939
1764,14.6846,24939
1765,14.6913,24939
1766,14.6983,24939
1767,14.7052,24939
1768,14.7137,24939
1769,14.7206,24939
1770,14.7275,24939
1771,14.7343,24939
1772,14.7411,24939
1773,14.7478,24939
1774,14.7545,24939
1775,14.7613,24939
1776,14.7682,24939
1777,14.7748,24939
1778,14.7819,24939
1779,14.7888,24939
1780,14.7957,24939
1781,14.8026,24939
1782,14.8093,24939
1783,14.8163,24939
1784,14.8231,24939
1785,14.8299,24939
1786,14.8366,24939
1787,14.8433,24939
1788,14.8501,24939
1789,14.8571,24939
1790,14.8637,24939
1791,14.8704,24939
1792,14.8772,24939
1793,14.8843,24939
1794,14.891,24939
1795,14.8979,24939
1796,14.9048,24939
1797,14.9116,24939
1798,14.9185,24939
1799,14.9254,24939
1800,14.9322,24939
1801,14.9392,24939
1802,14.9461,24939
1803,14.9528,24939
1804,14.9597,24939
1805,14.9665,24939
1806,14.9734,24939
1807,14.9802,24939
1808,14.987,24939
1809,14.9937,24939
1810,15.0007,24939
1811,15.0074,24939
1812,15.0142,24939
1813,15.0208,24939
1814,15.0275,24939
1815,15.0344,24939
1816,15.0413,24939
1817,15.0483,24939
1818,15.0551,24939
1819,15.062,24939
1820,15.0688,24939
1821,15.0756,24939
1822,15.0824,24939
1823,15.0892,24939
1824,15.0958,24939
1825,15.1029,24939
1826,15.1096,24939
1827,15.1168,24939
1828,15.1238,24939
1829,15.1309,24939
1830,15.1385,24939
1831,15.1456,24939
1832,15.1525,24939
1833,15.1596,24939
1834,15.1665,24939
1835,15.1733,24939
1836,15.1801,24939
1837,15.187,24939
1838,15.1938,24939
1839,15.2004,24939
1840,15.2072,24939
1841,15.2155,24939
1842,15.2223,24939
1843,15.2293,24939
1844,15.2362,24939
1845,15.2434,24939
1846,15.2504,24939
1847,15.2573,24939
1848,15.2642,24939
1849,15.2711,24939
1850,15.278,24939
1851,15.285,24939
1852,15.2917,24939
1853,15.2984,24939
1854,15.3052,24939
1855,15.3118,24939
1856,15.3188,24939
1857,15.3255,24939
1858,15.3326,24939
1859,15.3393,24939
1860,15.3462,24939
1861,15.3528,24939
1862,15.3598,24939
1863,15.3672,24939
1864,15.374,24939
1865,15.3809,24939
1866,15.3876,24939
1867,15.3944,24939
1868,15.4011,24939
1869,15.408,24939
1870,15.4148,24939
1871,15.4219,24939
1872,15.4287,24939
1873,15.4356,24939
1874,15.4425,24939
1875,15.4493,24939
1876,15.4562,24939
1877,15.4629,24939
1878,15.4698,24939
1879,15.4766,24939
1880,15.4835,24939
1881,15.4903,24939
1882,15.4972,24939
1883,15.5041,24939
1884,15.511,24939
1885,15.5178,24939
1886,15.5244,24939
1887,15.5312,24939
1888,15.5379,24939
1889,15.5449,24939
1890,15.5517,24939
1891,15.5585,24939
1892,15.5653,24939
1893,15.5724,24939
1894,15.579,24939
1895,15.5856,24939
1896,15.5925,24939
1897,15.5994,24939
1898,15.6062,24939
1899,15.6131,24939
1900,15.6198,24939
1901,15.6266,24939
1902,15.635,24939
1903,15.6418,24939
1904,15.6488,24939
1905,15.6558,24939
1906,15.6626,24939
1907,15.6693,24939
1908,15.6761,24939
1909,15.6829,24939
1910,15.6898,24939
1911,15.6968,24939
1912,15.7036,24939
1913,15.7108,24939
1914,15.7179,24939
1915,15.7246,24939
1916,15.7315,24939
1917,15.7384,24939
1918,15.7453,24939
1919,15.7523,24939
1920,15.7592,24939
1921,15.7659,24939
1922,15.7728,24939
1923,15.7797,24939
1924,15.7864,24939
1925,15.7932,24939
1926,15.8002,24939
1927,15.8078,24939
1928,15.8148,24939
1929,15.8216,24939
1930,15.8286,24939
1931,15.8356,24939
1932,15.8426,24939
1933,15.8497,24939
1934,15.8568,24939
1935,15.8643,24939
1936,15.8712,24939
1937,15.8779,24939
1938,15.8847,24939
1939,15.8915,24939
1940,15.8982,24939
1941,15.9053,24939
1942,15.912,24939
1943,15.9191,24939
1944,15.9259,24939
1945,15.9329,24939
1946,15.9398,24939
1947,15.9466,24939
1948,15.9534,24939
1949,15.9605,24939
1950,15.9674,24939
1951,15.9742,24939
1952,15.9812,24939
1953,15.9881,24939
1954,15.9947,24939
1955,16.0017,24939
1956,16.0088,24939
1957,16.0156,24939
1958,16.0224,24939
1959,16.0292,24939
1960,16.0361,24939
1961,16.0434,24939
1962,16.0501,24939
1963,16.0572,24939
1964,16.0641,24939
1965,16.0709,24939
1966,16.0776,24939
1967,16.0844,24939
1968,16.0912,24939
1969,16.0981,24939
1970,16.1051,24939
1971,16.1119,24939
1972,16.1189,24939
1973,16.1255,24939
1974,16.1329,24939
1975,16.1404,24939
1976,16.1474,24939
1977,16.1543,24939
1978,16.1612,24939
1979,16.1679,24939
1980,16.175,24939
1981,16.1819,24939
1982,16.1887,24939
1983,16.1957,24939
1984,16.2027,24939
1985,16.2098,24939
1986,16.2167,24939
1987,16.2235,24939
1988,16.2304,24939
1989,16.2374,24939
1990,16.2443,24939
1991,16.2512,24939
1992,16.2582,24939
1993,16.2649,24939
1994,16.2717,24939
1995,16.2785,24939
1996,16.2856,24939
1997,16.2922,24939
1998,16.2989,24939
1999,16.3058,24939
2000,16.3128,24939
2001,16.3199,24939
2002,16.327,24939
2003,16.3339,24939
2004,16.3409,24939
2005,16.3479,24939
2006,16.355,24939
2007,16.3618,24939
2008,16.3686,24939
2009,16.3754,24939
2010,16.3822,24939
2011,16.389,24939
2012,16.396,24939
2013,16.4028,24939
2014,16.4097,24939
2015,16.4166,24939
2016,16.4233,24939
2017,16.4301,24939
2018,16.437,24939
2019,16.4437,24939
2020,16.4505,24939
2021,16.4573,24939
2022,16.4643,24939
2023,16.471,24939
2024,16.4779,24939
2025,16.4849,24939
2026,16.4918,24939
2027,16.4985,24939
2028,16.5053,24939
2029,16.5123,24939
2030,16.5192,24939
2031,16.5261,24939
2032,16.5332,24939
2033,16.54,24939
2034,16.5469,24939
2035,16.5536,24939
2036,16.5606,24939
2037,16.5676,24939
2038,16.5743,24939
2039,16.5811,24939
2040,16.588,24939
2041,16.5948,24939
2042,16.6019,24939
2043,16.6087,24939
2044,16.6155,24939
2045,16.6223,24939
2046,16.6291,24939
2047,16.6377,24939
2048,16.6445,24939
2049,16.6513,24939
2050,16.6581,24939
2051,16.665,24939
2052,16.6719,24939
2053,16.6785,24939
2054,16.6853,24939
2055,16.6922,24939
2056,16.6993,24939
2057,16.706,24939
2058,16.7138,24939
2059,16.7249,24939
2060,16.7322,24939
2061,16.7393,24939
2062,16.7463,24939
2063,16.7531,24939
2064,16.7599,24939
2065,16.7666,24939
2066,16.7733,24939
2067,16.7801,24939
2068,16.7868,24939
2069,16.7939,24939
2070,16.8007,24939
2071,16.8076,24939
2072,16.8146,24939
2073,16.8213,24939
2074,16.8282,24939
2075,16.8351,24939
2076,16.8421,24939
2077,16.849,24939
2078,16.8558,24939
2079,16.8628,24939
2080,16.8697,24939
2081,16.8764,24939
2082,16.8832,24939
2083,16.8902,24939
2084,16.8972,24939
2085,16.9041,24939
2086,16.9111,24939
2087,16.918,24939
2088,16.925,24939
2089,16.9318,24939
2090,16.9388,24939
2091,16.9455,24939
2092,16.9526,24939
2093,16.9596,24939
2094,16.9666,24939
2095,16.9734,24939
2096,16.9801,24939
2097,16.9869,24939
2098,16.9939,24939
2099,17.0006,24939
2100,17.0074,24939
2101,17.0145,24939
2102,17.0214,24939
2103,17.0283,24939
2104,17.0353,24939
2105,17.0423,24939
2106,17.0495,24939
2107,17.0565,24939
2108,17.0632,24939
2109,17.0701,24939
2110,17.0769,24939
2111,17.084,24939
2112,17.0909,24939
2113,17.0978,24939
2114,17.1044,24939
2115,17.1113,24939
2116,17.1183,24939
2117,17.1252,24939
2118,17.1324,24939
2119,17.1411,24939
2120,17.1481,24939
2121,17.1548,24939
2122,17.1616,24939
2123,17.1684,24939
2124,17.1754,24939
2125,17.1821,24939
2126,17.189,24939
2127,17.1959,24939
2128,17.2025,24939
2129,17.2099,24939
2130,17.2168,24939
2131,17.2236,24939
2132,17.2305,24939
2133,17.2374,24939
2134,17.2444,24939
2135,17.2513,24939
2136,17.258,24939
2137,17.2649,24939
2138,17.2718,24939
2139,17.2786,24939
2140,17.2855,24939
2141,17.2922,24939
2142,17.299,24939
2143,17.3056,24939
2144,17.3125,24939
2145,17.3191,24939
2146,17.3259,24939
2147,17.3328,24939
2148,17.3396,24939
2149,17.3464,24939
2150,17.3533,24939
2151,17.3601,24939
2152,17.3671,24939
2153,17.374,24939
2154,17.3809,24939
2155,17.3879,24939
2156,17.3948,24939
2157,17.4015,24939
2158,17.4083,24939
2159,17.4152,24939
2160,17.4219,24939
2161,17.4288,24939
2162,17.4356,24939
2163,17.4425,24939
2164,17.4495,24939
2165,17.4565,24939
2166,17.4633,24939
2167,17.4702,24939
2168,17.4771,24939
2169,17.484,24939
2170,17.4908,24939
2171,17.4978,24939
2172,17.5048,24939
2173,17.5117,24939
2174,17.5184,24939
2175,17.5253,24939
2176,17.532,24939
2177,17.5387,24939
2178,17.5456,24939
2179,17.5527,24939
2180,17.5595,24939
2181,17.5661,24939
2182,17.5729,24939
2183,17.5797,24939
2184,17.5866,24939
2185,17.5935,24939
2186,17.6003,24939
2187,17.6072,24939
2188,17.6143,24939
2189,17.6209,24939
2190,17.6278,24939
2191,17.6365,24939
2192,17.6435,24939
2193,17.6504,24939
2194,17.6573,24939
2195,17.6641,24939
2196,17.671,24939
2197,17.6779,24939
2198,17.6852,24939
2199,17.6922,24939
2200,17.6989,24939
2201,17.7058,24939
2202,17.7134,24939
2203,17.7203,24939
2204,17.7273,24939
2205,17.7344,24939
2206,17.7415,24939
2207,17.7483,24939
2208,17.755,24939
2209,17.7617,24939
2210,17.7685,24939
2211,17.7754,24939
2212,17.7823,24939
2213,17.7892,24939
2214,17.7964,24939
2215,17.8033,24939
2216,17.8102,24939
2217,17.817,24939
2218,17.8238,24939
2219,17.8308,24939
2220,17.8378,24939
2221,17.8446,24939
2222,17.8515,24939
2223,17.8584,24939
2224,17.8658,24939
2225,17.8726,24939
2226,17.8794,24939
2227,17.8863,24939
2228,17.8933,24939
2229,17.9003,24939
2230,17.9072,24939
2231,17.9142,24939
2232,17.9211,24939
2233,17.928,24939
2234,17.9347,24939
2235,17.9416,24939
2236,17.9486,24939
2237,17.9555,24939
2238,17.9624,24939
2239,17.9692,24939
2240,17.9763,24939
2241,17.9832,24939
2242,17.9902,24939
2243,17.9972,24939
2244,18.0042,24939
2245,18.0111,24939
2246,18.0179,24939
2247,18.0248,24939
2248,18.0316,24939
2249,18.0384,24939
2250,18.0453,24939
2251,18.052,24939
2252,18.0588,24939
2253,18.0655,24939
2254,18.0723,24939
2255,18.0793,24939
2256,18.0859,24939
2257,18.0926,24939
2258,18.0997,24939
2259,18.1065,24939
2260,18.1132,24939
2261,18.1202,24939
2262,18.127,24939
2263,18.1347,24939
2264,18.1427,24939
2265,18.1496,24939
2266,18.1565,24939
2267,18.1634,24939
2268,18.1701,24939
2269,18.177,24939
2270,18.1838,24939
2271,18.1907,24939
2272,18.1977,24939
2273,18.2046,24939
2274,18.2124,24939
2275,18.2191,24939
2276,18.226,24939
2277,18.2328,24939
2278,18.2396,24939
2279,18.2465,24939
2280,18.2534,24939
2281,18.2602,24939
2282,18.2671,24939
2283,18.2742,24939
2284,18.2811,24939
2285,18.2881,24939
2286,18.2949,24939
2287,18.3018,24939
2288,18.3088,24939
2289,18.3156,24939
2290,18.3224,24939
2291,18.3293,24939
2292,18.3363,24939
2293,18.3431,24939
2294,18.35,24939
2295,18.3568,24939
2296,18.3637,24939
2297,18.3706,24939
2298,18.3775,24939
2299,18.3844,24939
2300,18.3914,24939
2301,18.3982,24939
2302,18.4051,24939
2303,18.412,24939
2304,18.419,24939
2305,18.4257,24939
2306,18.4326,24939
2307,18.4393,24939
2308,18.4465,24939
2309,18.4536,24939
2310,18.4607,24939
2311,18.4676,24939
2312,18.4745,24939
2313,18.4814,24939
2314,18.4883,24939
2315,18.4954,24939
2316,18.5023,24939
2317,18.5093,24939
2318,18.5162,24939
2319,18.523,24939
2320,18.5299,24939
2321,18.5368,24939
2322,18.5437,24939
2323,18.5508,24939
2324,18.5575,24939
2325,18.5645,24939
2326,18.5713,24939
2327,18.5779,24939
2328,18.5848,24939
2329,18.5917,24939
2330,18.5987,24939
2331,18.6055,24939
2332,18.6126,24939
2333,18.6195,24939
2334,18.6262,24939
2335,18.6334,24939
2336,18.642,24939
2337,18.6489,24939
2338,18.6559,24939
2339,18.6626,24939
2340,18.6696,24939
2341,18.6765,24939
2342,18.6834,24939
2343,18.6904,24939
2344,18.6972,24939
2345,18.7039,24939
2346,18.711,24939
2347,18.7179,24939
2348,18.725,24939
2349,18.7319,24939
2350,18.7389,24939
2351,18.7458,24939
2352,18.7527,24939
2353,18.7596,24939
2354,18.7664,24939
2355,18.7731,24939
2356,18.7801,24939
2357,18.7869,24939
2358,18.7936,24939
2359,18.8005,24939
2360,18.8074,24939
2361,18.8143,24939
2362,18.8213,24939
2363,18.828,24939
2364,18.835,24939
2365,18.8418,24939
2366,18.8487,24939
2367,18.8555,24939
2368,18.8623,24939
2369,18.8694,24939
2370,18.8765,24939
2371,18.8832,24939
2372,18.8898,24939
2373,18.8968,24939
2374,18.9037,24939
2375,18.9105,24939
2376,18.9173,24939
2377,18.9243,24939
2378,18.9312,24939
2379,18.9381,24939
2380,18.9452,24939
2381,18.9535,24939
2382,18.9608,24939
2383,18.9691,24939
2384,18.976,24939
2385,18.9829,24939
2386,18.9899,24939
2387,18.9968,24939
2388,19.0038,24939
2389,19.0106,24939
2390,19.0174,24939
2391,19.0243,24939
2392,19.0313,24939
2393,19.0381,24939
2394,19.045,24939
2395,19.052,24939
2396,19.0586,24939
2397,19.0656,24939
2398,19.0725,24939
2399,19.0793,24939
2400,19.0861,24939
2401,19.093,24939
2402,19.0999,24939
2403,19.1066,24939
2404,19.1134,24939
2405,19.1203,24939
2406,19.1271,24939
2407,19.1343,24939
2408,19.1425,24939
2409,19.1494,24939
2410,19.1563,24939
2411,19.1633,24939
2412,19.1702,24939
2413,19.1772,24939
2414,19.1839,24939
2415,19.1908,24939
2416,19.1974,24939
2417,19.2043,24939
2418,19.2121,24939
2419,19.2192,24939
2420,19.226,24939
2421,19.2329,24939
2422,19.2398,24939
2423,19.2467,24939
2424,19.2537,24939
2425,19.2604,24939
2426,19.2673,24939
2427,19.2741,24939
2428,19.2809,24939
2429,19.2879,24939
2430,19.2949,24939
2431,19.3019,24939
2432,19.3087,24939
2433,19.3157,24939
2434,19.3225,24939
2435,19.3294,24939
2436,19.3364,24939
2437,19.3433,24939
2438,19.3504,24939
2439,19.3574,24939
2440,19.3641,24939
2441,19.371,24939
2442,19.3778,24939
2443,19.3848,24939
2444,19.3916,24939
2445,19.3984,24939
2446,19.4051,24939
2447,19.4122,24939
2448,19.4191,24939
2449,19.426,24939
2450,19.4328,24939
2451,19.44,24939
2452,19.4471,24939
2453,19.4539,24939
2454,19.4607,24939
2455,19.4675,24939
2456,19.4743,24939
2457,19.481,24939
2458,19.488,24939
2459,19.4946,24939
2460,19.5015,24939
2461,19.5087,24939
2462,19.5154,24939
2463,19.5221,24939
2464,19.5289,24939
2465,19.5359,24939
2466,19.5427,24939
2467,19.5499,24939
2468,19.5565,24939
2469,19.5634,24939
2470,19.5702,24939
2471,19.5772,24939
2472,19.5841,24939
2473,19.5912,24939
2474,19.5978,24939
2475,19.6049,24939
2476,19.6118,24939
2477,19.6186,24939
2478,19.6256,24939
2479,19.6325,24939
2480,19.6408,24939
2481,19.6478,24939
2482,19.6548,24939
2483,19.6618,24939
2484,19.6688,24939
2485,19.6755,24939
2486,19.6825,24939
2487,19.6895,24939
2488,19.6965,24939
2489,19.7035,24939
2490,19.7111,24939
2491,19.7181,24939
2492,19.7248,24939
2493,19.7319,24939
2494,19.7388,24939
2495,19.7457,24939
2496,19.7523,24939
2497,19.7594,24939
2498,19.7662,24939
2499,19.7729,24939
2500,19.7797,24939
2501,19.7866,24939
2502,19.7935,24939
2503,19.8004,24939
2504,19.8073,24939
2505,19.8144,24939
2506,19.8213,24939
2507,19.8281,24939
2508,19.8348,24939
2509,19.8417,24939
2510,19.8485,24939
2511,19.8554,24939
2512,19.8622,24939
2513,19.8706,24939
2514,19.8774,24939
2515,19.8841,24939
2516,19.8912,24939
2517,19.8979,24939
2518,19.905,24939
2519,19.9118,24939
2520,19.9187,24939
2521,19.9254,24939
2522,19.9323,24939
2523,19.9393,24939
2524,19.9461,24939
2525,19.9531,24939
2526,19.9601,24939
2527,19.9669,24939
2528,19.9737,24939
2529,19.9806,24939
2530,19.9873,24939
2531,19.9943,24939
2532,20.0012,24939
2533,20.0082,24939
2534,20.0151,24939
2535,20.0222,24939
2536,20.029,24939
2537,20.0359,24939
2538,20.0429,24939
2539,20.0499,24939
2540,20.0568,24939
2541,20.0638,24939
2542,20.0707,24939
2543,20.0775,24939
2544,20.0844,24939
2545,20.0914,24939
2546,20.0985,24939
2547,20.1052,24939
2548,20.1121,24939
2549,20.119,24939
2550,20.1257,24939
2551,20.1326,24939
2552,20.1412,24939
2553,20.1483,24939
2554,20.1552,24939
2555,20.1619,24939
2556,20.1687,24939
2557,20.1755,24939
2558,20.1823,24939
2559,20.1892,24939
2560,20.1963,24939
2561,20.2032,24939
2562,20.2107,24939
2563,20.2178,24939
2564,20.2248,24939
2565,20.2318,24939
2566,20.2386,24939
2567,20.245,24939
2568,20.252,24939
2569,20.2589,24939
2570,20.2658,24939
2571,20.2726,24939
2572,20.2795,24939
2573,20.2864,24939
2574,20.2933,24939
2575,20.3003,24939
2576,20.3072,24939
2577,20.3141,24939
2578,20.321,24939
2579,20.3278,24939
2580,20.3344,24939
2581,20.3413,24939
2582,20.3482,24939
2583,20.3552,24939
2584,20.3626,24939
2585,20.3697,24939
2586,20.3766,24939
2587,20.3869,24939
2588,20.3937,24939
2589,20.4006,24939
2590,20.4075,24939
2591,20.4143,24939
2592,20.4211,24939
2593,20.4322,24939
2594,20.4408,24939
2595,20.4479,24939
2596,20.4547,24939
2597,20.4616,24939
2598,20.4686,24939
2599,20.4757,24939
2600,20.4822,24939
2601,20.4896,24939
2602,20.4964,24939
2603,20.5033,24939
2604,20.5101,24939
2605,20.5171,24939
2606,20.524,24939
2607,20.5316,24939
2608,20.5421,24939
2609,20.5492,24939
2610,20.556,24939
2611,20.5631,24939
2612,20.5701,24939
2613,20.577,24939
2614,20.5838,24939
2615,20.5908,24939
2616,20.5976,24939
2617,20.6044,24939
2618,20.6114,24939
2619,20.6183,24939
2620,20.6254,24939
2621,20.6323,24939
2622,20.6391,24939
2623,20.646,24939
2624,20.6531,24939
2625,20.66,24939
2626,20.6667,24939
2627,20.6733,24939
2628,20.6801,24939
2629,20.687,24939
2630,20.6939,24939
2631,20.7008,24939
2632,20.7078,24939
2633,20.7164,24939
2634,20.7233,24939
2635,20.7301,24939
2636,20.7369,24939
2637,20.744,24939
2638,20.7543,24939
2639,20.7612,24939
